bar_time,ticks_in_bar,open,high,low,idx_high,idx_low,order,running_hash
2026.07.09 19:55:00,963,1.14387,1.14390,1.14364,116,592,HIGH_FIRST,7779452571517865385
2026.07.09 20:00:00,1078,1.14368,1.14381,1.14350,277,803,HIGH_FIRST,11504035047360130049
2026.07.09 20:05:00,739,1.14365,1.14375,1.14353,46,328,HIGH_FIRST,2620631751364134339
2026.07.09 20:10:00,788,1.14360,1.14369,1.14342,693,183,LOW_FIRST,10061820661963875079
2026.07.09 20:15:00,916,1.14364,1.14398,1.14352,892,161,LOW_FIRST,1261524753526152107
2026.07.09 20:20:00,1080,1.14395,1.14408,1.14384,177,479,HIGH_FIRST,3761136037470777523
2026.07.09 20:25:00,1036,1.14396,1.14405,1.14390,1008,60,LOW_FIRST,15887311916999353075
2026.07.09 20:30:00,933,1.14402,1.14408,1.14381,84,458,HIGH_FIRST,10442316794991982960
2026.07.09 20:35:00,919,1.14386,1.14392,1.14360,341,878,HIGH_FIRST,576559418837844894
2026.07.09 20:40:00,678,1.14370,1.14371,1.14348,385,129,LOW_FIRST,1670972989850538762
2026.07.09 20:45:00,760,1.14369,1.14382,1.14363,470,735,HIGH_FIRST,10373938669350074169
2026.07.09 20:50:00,611,1.14374,1.14383,1.14370,180,603,HIGH_FIRST,10644617039723117630
2026.07.09 20:55:00,880,1.14371,1.14381,1.14366,853,529,LOW_FIRST,17030952304259915810
2026.07.09 21:00:00,856,1.14376,1.14383,1.14356,190,591,HIGH_FIRST,15640006267771014797
2026.07.09 21:05:00,644,1.14362,1.14372,1.14354,508,83,LOW_FIRST,2470065257891132518
2026.07.09 21:10:00,630,1.14361,1.14368,1.14347,181,547,HIGH_FIRST,15089617649165155651
2026.07.09 21:15:00,585,1.14350,1.14360,1.14339,42,554,HIGH_FIRST,6581812558436698440
2026.07.09 21:20:00,682,1.14341,1.14345,1.14319,196,386,HIGH_FIRST,4133089269414322860
2026.07.09 21:25:00,860,1.14330,1.14337,1.14318,212,519,HIGH_FIRST,10444414852906967024
2026.07.09 21:30:00,548,1.14321,1.14334,1.14318,451,72,LOW_FIRST,1116029862658209003
2026.07.09 21:35:00,429,1.14325,1.14328,1.14312,39,384,HIGH_FIRST,14011953842095678159
2026.07.09 21:40:00,718,1.14315,1.14339,1.14315,464,0,LOW_FIRST,8076105330870082269
2026.07.09 21:45:00,759,1.14332,1.14344,1.14322,652,143,LOW_FIRST,16376230599913367708
2026.07.09 21:50:00,774,1.14343,1.14346,1.14321,34,524,HIGH_FIRST,153878195996277252
