id,dir,entry,stop,risk,pl,R
1810,BUY,1.08691,1.08591,100.00,-100.00,-1.000
1811,BUY,1.08732,1.08632,100.00,100.00,1.000
1812,SELL,1.08817,1.08917,100.00,100.00,1.000
1813,BUY,1.08667,1.08567,100.00,-101.00,-1.010
1814,SELL,1.08644,1.08744,100.00,-100.00,-1.000
1815,SELL,1.08762,1.08862,100.00,101.00,1.010
1816,BUY,1.08602,1.08502,100.00,-103.00,-1.030
1817,BUY,1.08500,1.08400,100.00,100.00,1.000
1818,SELL,1.08622,1.08722,100.00,-100.00,-1.000
1819,BUY,1.08657,1.08557,100.00,102.00,1.020
1820,BUY,1.08669,1.08569,100.00,103.00,1.030
1821,SELL,1.08896,1.08996,100.00,-100.00,-1.000
1822,BUY,1.08992,1.08892,100.00,-101.00,-1.010
1823,BUY,1.08895,1.08795,100.00,-109.00,-1.090
1824,BUY,1.08792,1.08692,100.00,-100.00,-1.000
1825,BUY,1.08697,1.08597,100.00,-101.00,-1.010
1826,BUY,1.08601,1.08501,100.00,-100.00,-1.000
1827,BUY,1.08477,1.08377,100.00,-102.00,-1.020
1828,SELL,1.08755,1.08855,100.00,-104.00,-1.040
1829,BUY,1.08791,1.08691,100.00,105.00,1.050
1830,BUY,1.08883,1.08783,100.00,102.00,1.020
1831,BUY,1.09020,1.08920,100.00,-104.00,-1.040
1832,BUY,1.08810,1.08710,100.00,99.30,0.993
1833,SELL,1.09024,1.09124,100.00,116.00,1.160
1834,BUY,1.08908,1.08808,100.00,100.00,1.000
1835,BUY,1.08954,1.08854,100.00,101.00,1.010
1836,SELL,1.09089,1.09189,100.00,-101.00,-1.010
1837,BUY,1.09188,1.09088,100.00,105.00,1.050
1838,SELL,1.09293,1.09393,100.00,100.00,1.000
1839,BUY,1.09193,1.09093,100.00,-101.00,-1.010
1840,BUY,1.09012,1.08912,100.00,-113.00,-1.130
1841,BUY,1.08890,1.08790,100.00,-105.00,-1.050
1842,BUY,1.08741,1.08641,100.00,-102.00,-1.020
1843,SELL,1.08667,1.08767,100.00,100.00,1.000
1844,BUY,1.08549,1.08449,100.00,-100.00,-1.000
1845,BUY,1.08332,1.08232,100.00,108.00,1.080
1846,SELL,1.08492,1.08592,100.00,103.00,1.030
1847,BUY,1.08389,1.08289,100.00,-110.00,-1.100
1848,BUY,1.08314,1.08214,100.00,-102.00,-1.020
1849,SELL,1.08329,1.08429,100.00,-100.00,-1.000
1850,SELL,1.08424,1.08524,100.00,-105.00,-1.050
1851,SELL,1.08468,1.08568,100.00,107.00,1.070
1852,BUY,1.08361,1.08261,100.00,103.00,1.030
1853,SELL,1.08464,1.08564,100.00,102.00,1.020
1854,BUY,1.08362,1.08262,100.00,-105.00,-1.050
1855,BUY,1.08263,1.08163,100.00,-103.00,-1.030
1856,BUY,1.08150,1.08050,100.00,-108.00,-1.080
1857,SELL,1.08102,1.08202,100.00,106.00,1.060
1858,BUY,1.07996,1.07896,100.00,-102.00,-1.020
1859,BUY,1.07774,1.07674,100.00,-115.00,-1.150
1860,SELL,1.07802,1.07902,100.00,101.00,1.010
1861,BUY,1.07701,1.07601,100.00,101.00,1.010
1862,BUY,1.07768,1.07668,100.00,-101.00,-1.010
1863,BUY,1.07671,1.07571,100.00,-119.00,-1.190
1864,BUY,1.07556,1.07456,100.00,103.00,1.030
1865,SELL,1.07659,1.07759,100.00,-100.00,-1.000
1866,BUY,1.07619,1.07519,100.00,-112.00,-1.120
1867,BUY,1.07539,1.07439,100.00,101.00,1.010
1868,SELL,1.07653,1.07753,100.00,102.00,1.020
1869,BUY,1.07527,1.07427,100.00,-100.00,-1.000
1870,BUY,1.07339,1.07239,100.00,-111.00,-1.110
1871,SELL,1.07272,1.07372,100.00,-114.00,-1.140
1872,BUY,1.07302,1.07202,100.00,104.00,1.040
1873,SELL,1.07406,1.07506,100.00,-101.00,-1.010
1874,BUY,1.07404,1.07304,100.00,100.00,1.000
1875,SELL,1.07563,1.07663,100.00,-103.00,-1.030
1876,SELL,1.07598,1.07698,100.00,-103.00,-1.030
1877,SELL,1.07707,1.07807,100.00,-104.00,-1.040
1878,SELL,1.07749,1.07849,100.00,104.00,1.040
1879,SELL,1.07701,1.07801,100.00,-105.00,-1.050
1880,SELL,1.07832,1.07932,100.00,-100.00,-1.000
1881,SELL,1.07890,1.07990,100.00,107.00,1.070
1882,BUY,1.07736,1.07636,100.00,101.00,1.010
1883,SELL,1.07893,1.07993,100.00,103.00,1.030
1884,BUY,1.07790,1.07690,100.00,-101.00,-1.010
1885,SELL,1.07779,1.07879,100.00,102.00,1.020
1886,BUY,1.07665,1.07565,100.00,-100.00,-1.000
1887,BUY,1.07596,1.07496,100.00,-100.00,-1.000
1888,BUY,1.07503,1.07403,100.00,-100.00,-1.000
1889,BUY,1.07408,1.07308,100.00,-109.00,-1.090
1890,SELL,1.07353,1.07453,100.00,101.00,1.010
1891,BUY,1.07218,1.07118,100.00,-109.00,-1.090
1892,BUY,1.07097,1.06997,100.00,100.00,1.000
1893,SELL,1.07197,1.07297,100.00,102.00,1.020
1894,BUY,1.07095,1.06995,100.00,100.00,1.000
1895,SELL,1.07251,1.07351,100.00,-102.00,-1.020
1896,SELL,1.07368,1.07468,100.00,-104.00,-1.040
1897,SELL,1.07467,1.07567,100.00,103.00,1.030
1898,BUY,1.07350,1.07250,100.00,101.00,1.010
1899,SELL,1.07451,1.07551,100.00,102.00,1.020
1900,BUY,1.07376,1.07276,100.00,102.00,1.020
1901,SELL,1.07486,1.07586,100.00,-104.00,-1.040
1902,SELL,1.07582,1.07682,100.00,-107.00,-1.070
1903,SELL,1.07635,1.07735,100.00,-100.00,-1.000
1904,SELL,1.07731,1.07831,100.00,100.00,1.000
1905,BUY,1.07631,1.07531,100.00,100.00,1.000
1906,SELL,1.07731,1.07831,100.00,100.00,1.000
1907,BUY,1.07629,1.07529,100.00,-104.00,-1.040
1908,BUY,1.07529,1.07429,100.00,102.00,1.020
1909,BUY,1.07573,1.07473,100.00,-100.00,-1.000
1910,SELL,1.07541,1.07641,100.00,103.00,1.030
1911,BUY,1.07417,1.07317,100.00,-101.00,-1.010
1912,BUY,1.07259,1.07159,100.00,-103.00,-1.030
1913,BUY,1.07163,1.07063,100.00,-101.00,-1.010
1914,BUY,1.07061,1.06961,100.00,101.00,1.010
1915,SELL,1.07162,1.07262,100.00,103.00,1.030
1916,BUY,1.07017,1.06917,100.00,-103.00,-1.030
1917,BUY,1.06919,1.06819,100.00,102.00,1.020
1918,SELL,1.07021,1.07121,100.00,-101.00,-1.010
1919,SELL,1.07110,1.07210,100.00,100.00,1.000
1920,BUY,1.06997,1.06897,100.00,102.00,1.020
1921,SELL,1.07099,1.07199,100.00,-102.00,-1.020
1922,SELL,1.07196,1.07296,100.00,100.00,1.000
1923,BUY,1.07096,1.06996,100.00,-102.00,-1.020
1924,SELL,1.07120,1.07220,100.00,102.00,1.020
1925,BUY,1.07018,1.06918,100.00,101.00,1.010
1926,SELL,1.07169,1.07269,100.00,-104.00,-1.040
1927,SELL,1.07239,1.07339,100.00,-104.00,-1.040
1928,SELL,1.07338,1.07438,100.00,100.00,1.000
1929,BUY,1.07238,1.07138,100.00,103.00,1.030
1930,SELL,1.07341,1.07441,100.00,-100.00,-1.000
1931,SELL,1.07436,1.07536,100.00,101.00,1.010
1932,BUY,1.07314,1.07214,100.00,105.00,1.050
1933,SELL,1.07411,1.07511,100.00,100.00,1.000
1934,SELL,1.07325,1.07425,100.00,-101.00,-1.010
1935,SELL,1.07420,1.07520,100.00,-100.00,-1.000
1936,SELL,1.07515,1.07615,100.00,102.00,1.020
1937,BUY,1.07413,1.07313,100.00,-102.00,-1.020
1938,BUY,1.07286,1.07186,100.00,-100.00,-1.000
1939,BUY,1.07190,1.07090,100.00,104.00,1.040
1940,SELL,1.07424,1.07524,100.00,-106.00,-1.060
1941,SELL,1.07563,1.07663,100.00,-101.00,-1.010
1942,SELL,1.07675,1.07775,100.00,102.00,1.020
1943,BUY,1.07573,1.07473,100.00,100.00,1.000
1944,SELL,1.07673,1.07773,100.00,100.00,1.000
1945,BUY,1.07606,1.07506,100.00,-102.00,-1.020
1946,SELL,1.07513,1.07613,100.00,-101.00,-1.010
1947,SELL,1.07617,1.07717,100.00,100.00,1.000
1948,SELL,1.07602,1.07702,100.00,-100.00,-1.000
1949,SELL,1.07733,1.07833,100.00,-100.00,-1.000
1950,SELL,1.07839,1.07939,100.00,-104.00,-1.040
1951,BUY,1.07876,1.07776,100.00,101.00,1.010
1952,SELL,1.08003,1.08103,100.00,-100.00,-1.000
1953,SELL,1.08143,1.08243,100.00,-109.00,-1.090
1954,SELL,1.08243,1.08343,100.00,103.00,1.030
1955,BUY,1.08140,1.08040,100.00,-101.00,-1.010
1956,BUY,1.08043,1.07943,100.00,-103.00,-1.030
1957,BUY,1.07916,1.07816,100.00,101.00,1.010
1958,BUY,1.07998,1.07898,100.00,-101.00,-1.010
1959,BUY,1.07906,1.07806,100.00,-107.00,-1.070
1960,SELL,1.07822,1.07922,100.00,-105.00,-1.050
1961,BUY,1.07843,1.07743,89.00,94.34,1.060
1962,SELL,1.07949,1.08049,100.00,109.00,1.090
1963,BUY,1.07725,1.07625,100.00,101.00,1.010
1964,SELL,1.07846,1.07946,100.00,-100.00,-1.000
1965,SELL,1.07966,1.08066,100.00,105.00,1.050
1966,SELL,1.07860,1.07960,100.00,-104.00,-1.040
1967,BUY,1.07947,1.07847,100.00,102.00,1.020
1968,SELL,1.08049,1.08149,100.00,104.00,1.040
1969,SELL,1.08021,1.08121,100.00,103.00,1.030
1970,BUY,1.07907,1.07807,100.00,-100.00,-1.000
1971,SELL,1.07871,1.07971,100.00,100.00,1.000
1972,BUY,1.07770,1.07670,100.00,-100.00,-1.000
1973,BUY,1.07675,1.07575,100.00,100.00,1.000
1974,SELL,1.07775,1.07875,100.00,-107.00,-1.070
1975,BUY,1.07841,1.07741,100.00,-100.00,-1.000
1976,BUY,1.07746,1.07646,100.00,102.00,1.020
1977,SELL,1.07907,1.08007,100.00,101.00,1.010
1978,BUY,1.07762,1.07662,100.00,-101.00,-1.010
1979,BUY,1.07666,1.07566,100.00,-100.00,-1.000
1980,BUY,1.07570,1.07470,100.00,-109.00,-1.090
1981,BUY,1.07467,1.07367,100.00,103.00,1.030
1982,SELL,1.07570,1.07670,100.00,101.00,1.010
1983,BUY,1.07456,1.07356,100.00,-101.00,-1.010
1984,BUY,1.07206,1.07106,100.00,-101.00,-1.010
1985,BUY,1.07110,1.07010,100.00,-100.00,-1.000
1986,BUY,1.07016,1.06916,100.00,-108.00,-1.080
1987,BUY,1.06916,1.06816,89.00,92.56,1.040
1988,BUY,1.06965,1.06865,100.00,100.00,1.000
1989,SELL,1.07077,1.07177,100.00,-102.00,-1.020
1990,SELL,1.07186,1.07286,100.00,102.00,1.020
1991,SELL,1.07066,1.07166,100.00,-100.00,-1.000
1992,BUY,1.07100,1.07000,100.00,101.00,1.010
1993,SELL,1.07268,1.07368,100.00,100.00,1.000
1994,BUY,1.07129,1.07029,100.00,-104.00,-1.040
1995,BUY,1.07029,1.06929,100.00,-100.00,-1.000
1996,BUY,1.06928,1.06828,100.00,-101.00,-1.010
1997,BUY,1.06832,1.06732,88.00,95.04,1.080
1998,BUY,1.06876,1.06776,100.00,-104.00,-1.040
1999,BUY,1.06771,1.06671,87.00,87.87,1.010
2000,BUY,1.06747,1.06647,100.00,-105.00,-1.050
2001,BUY,1.06647,1.06547,86.00,-86.00,-1.000
2002,SELL,1.06587,1.06687,78.00,85.80,1.100
2003,BUY,1.06454,1.06354,86.00,86.00,1.000
2004,SELL,1.06554,1.06654,94.00,94.94,1.010
2005,BUY,1.06389,1.06289,100.00,-102.00,-1.020
2006,BUY,1.06291,1.06191,93.00,95.79,1.030
2007,SELL,1.06410,1.06510,100.00,-102.00,-1.020
2008,SELL,1.06540,1.06640,92.00,-95.68,-1.040
2009,SELL,1.06497,1.06597,84.00,84.84,1.010
2010,SELL,1.06434,1.06534,92.00,92.00,1.000
2011,BUY,1.06315,1.06215,100.00,-101.00,-1.010
2012,BUY,1.06200,1.06100,91.00,92.82,1.020
2013,BUY,1.06223,1.06123,100.00,-100.00,-1.000
2014,SELL,1.06246,1.06346,90.00,93.60,1.040
2015,BUY,1.06142,1.06042,100.00,100.00,1.000
2016,SELL,1.06254,1.06354,100.00,100.00,1.000
2017,SELL,1.06203,1.06303,100.00,105.00,1.050
2018,SELL,1.06135,1.06235,100.00,100.00,1.000
2019,BUY,1.05974,1.05874,100.00,100.00,1.000
2020,SELL,1.06074,1.06174,100.00,-100.00,-1.000
2021,SELL,1.06234,1.06334,100.00,99.00,0.990
2022,SELL,1.06219,1.06319,100.00,100.00,1.000
2023,BUY,1.06090,1.05990,100.00,-104.00,-1.040
2024,BUY,1.05981,1.05881,100.00,102.00,1.020
2025,SELL,1.06089,1.06189,100.00,-100.00,-1.000
2026,SELL,1.06210,1.06310,100.00,101.00,1.010
2027,SELL,1.06182,1.06282,100.00,-100.00,-1.000
2028,SELL,1.06278,1.06378,100.00,-100.00,-1.000
2029,SELL,1.06372,1.06472,100.00,100.00,1.000
2030,SELL,1.06306,1.06406,100.00,-106.00,-1.060
2031,SELL,1.06380,1.06480,100.00,-117.00,-1.170
2032,SELL,1.06474,1.06574,100.00,100.00,1.000
2033,BUY,1.06374,1.06274,100.00,-100.00,-1.000
2034,BUY,1.06265,1.06165,100.00,101.00,1.010
2035,SELL,1.06350,1.06450,100.00,101.00,1.010
2036,BUY,1.06249,1.06149,100.00,-103.00,-1.030
2037,BUY,1.06150,1.06050,100.00,-104.00,-1.040
2038,BUY,1.06040,1.05940,100.00,103.00,1.030
2039,SELL,1.06148,1.06248,100.00,107.00,1.070
2040,BUY,1.06032,1.05932,100.00,-101.00,-1.010
2041,BUY,1.05879,1.05779,100.00,-101.00,-1.010
2042,BUY,1.05747,1.05647,100.00,-110.00,-1.100
2043,SELL,1.05680,1.05780,100.00,-101.00,-1.010
2044,SELL,1.05775,1.05875,100.00,-100.00,-1.000
2045,BUY,1.05789,1.05689,100.00,101.00,1.010
2046,SELL,1.05892,1.05992,100.00,104.00,1.040
2047,BUY,1.05778,1.05678,100.00,-100.00,-1.000
2048,SELL,1.05741,1.05841,100.00,100.00,1.000
2049,BUY,1.05630,1.05530,100.00,103.00,1.030
2050,SELL,1.05733,1.05833,100.00,100.00,1.000
2051,BUY,1.05620,1.05520,100.00,102.00,1.020
2052,BUY,1.05606,1.05506,100.00,-100.00,-1.000
2053,BUY,1.05364,1.05264,100.00,100.00,1.000
2054,SELL,1.05482,1.05582,100.00,103.00,1.030
2055,BUY,1.05339,1.05239,100.00,-100.00,-1.000
2056,BUY,1.05232,1.05132,100.00,-102.00,-1.020
2057,BUY,1.05128,1.05028,100.00,-113.00,-1.130
2058,SELL,1.05115,1.05215,100.00,100.00,1.000
2059,BUY,1.05015,1.04915,100.00,100.00,1.000
2060,SELL,1.05132,1.05232,100.00,-100.00,-1.000
2061,SELL,1.05257,1.05357,100.00,-104.00,-1.040
2062,SELL,1.05375,1.05475,100.00,108.00,1.080
2063,BUY,1.05267,1.05167,100.00,-102.00,-1.020
2064,BUY,1.05169,1.05069,100.00,102.00,1.020
2065,SELL,1.05272,1.05372,100.00,-101.00,-1.010
2066,SELL,1.05369,1.05469,100.00,-102.00,-1.020
2067,SELL,1.05478,1.05578,100.00,-109.00,-1.090
2068,SELL,1.05595,1.05695,100.00,108.00,1.080
2069,SELL,1.05575,1.05675,100.00,-102.00,-1.020
2070,SELL,1.05673,1.05773,100.00,-100.00,-1.000
2071,SELL,1.05768,1.05868,100.00,103.00,1.030
2072,BUY,1.05657,1.05557,100.00,100.00,1.000
2073,BUY,1.05700,1.05600,100.00,105.00,1.050
2074,SELL,1.05805,1.05905,100.00,104.00,1.040
2075,BUY,1.05649,1.05549,100.00,-100.00,-1.000
2076,BUY,1.05451,1.05351,100.00,-100.00,-1.000
2077,BUY,1.05248,1.05148,100.00,-101.00,-1.010
2078,SELL,1.05215,1.05315,100.00,-101.00,-1.010
2079,BUY,1.05244,1.05144,100.00,-100.00,-1.000
2080,BUY,1.05148,1.05048,89.00,89.00,1.000
2081,SELL,1.05255,1.05355,100.00,-152.00,-1.520
2082,SELL,1.05392,1.05492,83.00,-83.00,-1.000
2083,SELL,1.05533,1.05633,75.00,-75.00,-1.000
2084,SELL,1.05628,1.05728,68.00,69.36,1.020
2085,SELL,1.05705,1.05805,75.00,75.00,1.000
2086,BUY,1.05627,1.05527,81.00,81.00,1.000
2087,SELL,1.05727,1.05827,89.00,-94.34,-1.060
2088,SELL,1.05875,1.05975,80.00,97.60,1.220
2089,BUY,1.05753,1.05653,89.00,89.89,1.010
2090,SELL,1.05662,1.05762,100.00,-100.00,-1.000
2091,BUY,1.05691,1.05591,88.00,-88.88,-1.010
2092,BUY,1.05531,1.05431,80.00,-80.00,-1.000
2093,BUY,1.05435,1.05335,73.00,-73.73,-1.010
2094,BUY,1.05317,1.05217,66.00,66.00,1.000
2095,SELL,1.05417,1.05517,72.00,72.72,1.010
2096,BUY,1.05291,1.05191,79.00,80.58,1.020
2097,SELL,1.05393,1.05493,86.00,86.00,1.000
2098,BUY,1.05306,1.05206,94.00,95.88,1.020
2099,SELL,1.05408,1.05508,100.00,-100.00,-1.000
2100,SELL,1.05562,1.05662,93.00,93.93,1.010
2101,BUY,1.05426,1.05326,100.00,101.00,1.010
2102,SELL,1.05537,1.05637,100.00,101.00,1.010
2103,BUY,1.05183,1.05083,100.00,100.00,1.000
2104,SELL,1.05392,1.05492,100.00,-101.00,-1.010
2105,BUY,1.05436,1.05336,100.00,-100.00,-1.000
2106,BUY,1.05395,1.05295,100.00,100.00,1.000
2107,SELL,1.05556,1.05656,100.00,100.00,1.000
2108,SELL,1.05590,1.05690,100.00,-100.00,-1.000
2109,BUY,1.05552,1.05452,100.00,-100.00,-1.000
2110,BUY,1.05433,1.05333,100.00,-100.00,-1.000
2111,SELL,1.05539,1.05639,100.00,-101.00,-1.010
2112,SELL,1.05661,1.05761,93.00,-93.00,-1.000
2113,SELL,1.05830,1.05930,84.00,-84.00,-1.000
2114,SELL,1.06048,1.06148,77.00,77.00,1.000
2115,SELL,1.05929,1.06029,84.00,84.00,1.000
2116,BUY,1.05829,1.05729,91.00,-95.55,-1.050
2117,BUY,1.05729,1.05629,83.00,-85.49,-1.030
2118,SELL,1.05741,1.05841,75.00,75.75,1.010
2119,BUY,1.05640,1.05540,82.00,-83.64,-1.020
2120,BUY,1.05327,1.05227,75.00,75.00,1.000
2121,BUY,1.05396,1.05296,81.00,83.43,1.030
2122,SELL,1.05523,1.05623,89.00,-91.67,-1.030
2123,SELL,1.05631,1.05731,80.00,80.00,1.000
2124,SELL,1.05784,1.05884,87.00,-87.00,-1.000
2125,SELL,1.05898,1.05998,80.00,80.00,1.000
2126,BUY,1.05798,1.05698,87.00,87.00,1.000
2127,SELL,1.05898,1.05998,100.00,100.00,1.000
2128,BUY,1.05779,1.05679,100.00,-100.00,-1.000
2129,BUY,1.05676,1.05576,100.00,100.00,1.000
2130,SELL,1.05799,1.05899,100.00,-100.00,-1.000
2131,SELL,1.05895,1.05995,100.00,-103.00,-1.030
2132,SELL,1.05994,1.06094,85.00,85.00,1.000
2133,BUY,1.05863,1.05763,93.00,-94.86,-1.020
2134,BUY,1.05719,1.05619,85.00,87.55,1.030
2135,SELL,1.05826,1.05926,92.00,96.60,1.050
2136,BUY,1.05721,1.05621,100.00,102.00,1.020
2137,BUY,1.05840,1.05740,100.00,100.00,1.000
2138,SELL,1.05972,1.06072,100.00,-100.00,-1.000
2139,BUY,1.05887,1.05787,100.00,-102.00,-1.020
2140,BUY,1.05786,1.05686,100.00,-100.00,-1.000
2141,BUY,1.05680,1.05580,92.00,-92.92,-1.010
2142,SELL,1.05634,1.05734,84.00,84.00,1.000
2143,BUY,1.05534,1.05434,91.00,92.82,1.020
2144,SELL,1.05636,1.05736,100.00,101.00,1.010
2145,SELL,1.05558,1.05658,100.00,-100.00,-1.000
2146,BUY,1.05591,1.05491,100.00,-100.00,-1.000
2147,BUY,1.05487,1.05387,91.00,-94.64,-1.040
2148,BUY,1.05376,1.05276,83.00,-85.49,-1.030
2149,SELL,1.05430,1.05530,75.00,76.50,1.020
2150,BUY,1.05328,1.05228,82.00,-85.28,-1.040
2151,SELL,1.05306,1.05406,74.00,74.74,1.010
2152,BUY,1.05185,1.05085,81.00,-81.81,-1.010
2153,BUY,1.05089,1.04989,74.00,74.00,1.000
2154,BUY,1.05105,1.05005,80.00,80.00,1.000
2155,SELL,1.05333,1.05433,87.00,-87.00,-1.000
2156,SELL,1.05438,1.05538,79.00,-81.37,-1.030
2157,BUY,1.05397,1.05297,72.00,-73.44,-1.020
2158,BUY,1.05308,1.05208,65.00,65.65,1.010
2159,BUY,1.05360,1.05260,71.00,-71.00,-1.000
2160,BUY,1.05217,1.05117,65.00,65.00,1.000
2161,BUY,1.05301,1.05201,71.00,-71.00,-1.000
2162,BUY,1.05209,1.05109,65.00,66.95,1.030
2163,SELL,1.05350,1.05450,70.00,71.40,1.020
2164,BUY,1.05248,1.05148,77.00,77.77,1.010
2165,SELL,1.05350,1.05450,84.00,-84.00,-1.000
2166,SELL,1.05445,1.05545,76.00,78.28,1.030
2167,BUY,1.05341,1.05241,83.00,-85.49,-1.030
2168,BUY,1.05243,1.05143,76.00,-76.00,-1.000
2169,BUY,1.05154,1.05054,69.00,-71.07,-1.030
2170,BUY,1.05055,1.04955,63.00,-63.00,-1.000
2171,BUY,1.04959,1.04859,57.00,-57.00,-1.000
2172,BUY,1.04786,1.04686,52.00,52.00,1.000
2173,BUY,1.04855,1.04755,57.00,-57.00,-1.000
2174,BUY,1.04750,1.04650,51.00,-52.53,-1.030
2175,BUY,1.04651,1.04551,47.00,47.47,1.010
2176,SELL,1.04752,1.04852,51.00,52.53,1.030
2177,SELL,1.04756,1.04856,56.00,-56.00,-1.000
2178,BUY,1.04784,1.04684,51.00,51.51,1.010
2179,BUY,1.04781,1.04681,55.00,-55.39,-1.007
2180,SELL,1.04730,1.04830,50.00,50.50,1.010
2181,BUY,1.04648,1.04548,55.00,56.65,1.030
2182,SELL,1.04751,1.04851,60.00,-62.40,-1.040
2183,SELL,1.04862,1.04962,54.00,-54.00,-1.000
2184,BUY,1.04802,1.04702,49.00,-58.80,-1.200
2185,SELL,1.04810,1.04910,44.00,49.72,1.130
2186,BUY,1.04736,1.04636,49.00,-49.49,-1.010
2187,BUY,1.04640,1.04540,44.00,-47.08,-1.070
2188,BUY,1.04546,1.04446,40.00,-43.60,-1.090
2189,BUY,1.04326,1.04226,36.00,36.00,1.000
2190,BUY,1.04287,1.04187,39.00,-39.00,-1.000
2191,BUY,1.03650,1.03550,36.00,-37.08,-1.030
2192,SELL,1.03847,1.03947,33.00,-33.66,-1.020
2193,SELL,1.03949,1.04049,30.00,-30.30,-1.010
2194,SELL,1.04044,1.04144,27.00,-27.54,-1.020
2195,SELL,1.04140,1.04240,24.00,24.72,1.030
2196,BUY,1.04037,1.03937,26.00,-26.78,-1.030
2197,BUY,1.03899,1.03799,24.00,24.00,1.000
2198,SELL,1.04030,1.04130,26.00,-26.26,-1.010
2199,SELL,1.04133,1.04233,24.00,-25.44,-1.060
2200,SELL,1.04234,1.04334,21.00,-21.00,-1.000
2201,SELL,1.04329,1.04429,20.00,20.00,1.000
2202,BUY,1.04229,1.04129,21.00,-22.05,-1.050
2203,BUY,1.04128,1.04028,19.00,-20.14,-1.060
2204,SELL,1.04061,1.04161,18.00,-18.36,-1.020
2205,SELL,1.04176,1.04276,16.00,-16.00,-1.000
2206,BUY,1.04205,1.04105,14.00,14.14,1.010
2207,SELL,1.04312,1.04412,16.00,16.00,1.000
2208,BUY,1.04179,1.04079,17.00,-17.68,-1.040
2209,BUY,1.04081,1.03981,16.00,-17.92,-1.120
2210,BUY,1.03976,1.03876,14.00,14.00,1.000
2211,SELL,1.04132,1.04232,15.00,15.15,1.010
2212,BUY,1.04031,1.03931,17.00,-17.00,-1.000
2213,SELL,1.04036,1.04136,15.00,-15.00,-1.000
2214,SELL,1.04167,1.04267,14.00,-93.52,-6.680
2215,SELL,1.04799,1.04899,5.00,5.15,1.030
2216,BUY,1.04667,1.04567,6.00,6.48,1.080
2217,SELL,1.04775,1.04875,6.00,-6.42,-1.070
2218,SELL,1.04888,1.04988,6.00,-6.06,-1.010
2219,SELL,1.04982,1.05082,5.00,5.35,1.070
2220,BUY,1.04863,1.04763,5.00,-5.15,-1.030
2221,SELL,1.04789,1.04889,5.00,-5.10,-1.020
2222,BUY,1.04820,1.04720,5.00,-5.15,-1.030
2223,BUY,1.04699,1.04599,4.00,-4.00,-1.000
2224,BUY,1.04558,1.04458,4.00,4.00,1.000
2225,SELL,1.04658,1.04758,4.00,-4.28,-1.070
2226,SELL,1.04825,1.04925,4.00,4.08,1.020
2227,SELL,1.04798,1.04898,4.00,-4.04,-1.010
2228,BUY,1.04860,1.04760,4.00,4.00,1.000
2229,SELL,1.04968,1.05068,4.00,4.00,1.000
2230,BUY,1.04868,1.04768,4.00,-4.12,-1.030
2231,BUY,1.04771,1.04671,4.00,4.00,1.000
2232,SELL,1.04880,1.04980,4.00,-4.00,-1.000
2233,SELL,1.04975,1.05075,4.00,-4.04,-1.010
2234,SELL,1.05070,1.05170,4.00,-4.08,-1.020
2235,SELL,1.05202,1.05302,3.00,-3.12,-1.040
2236,SELL,1.05300,1.05400,3.00,3.06,1.020
2237,BUY,1.05185,1.05085,3.00,-3.09,-1.030
2238,BUY,1.05061,1.04961,3.00,-3.00,-1.000
2239,BUY,1.04966,1.04866,3.00,-3.03,-1.010
2240,BUY,1.04909,1.04809,2.00,2.00,1.000
2241,SELL,1.05097,1.05197,3.00,3.00,1.000
2242,BUY,1.04997,1.04897,3.00,-3.06,-1.020
2243,BUY,1.04892,1.04792,3.00,-3.09,-1.030
2244,BUY,1.04794,1.04694,2.00,-2.48,-1.240
2245,BUY,1.04697,1.04597,2.00,2.08,1.040
2246,SELL,1.04801,1.04901,2.00,-2.12,-1.060
2247,SELL,1.04910,1.05010,2.00,-2.04,-1.020
2248,SELL,1.05019,1.05119,2.00,2.00,1.000
2249,BUY,1.04918,1.04818,2.00,-2.10,-1.050
2250,BUY,1.04735,1.04635,2.00,-2.00,-1.000
2251,BUY,1.04625,1.04525,2.00,-2.06,-1.030
2252,BUY,1.04484,1.04384,2.00,-2.22,-1.110
2253,SELL,1.04532,1.04632,1.00,1.09,1.090
2254,BUY,1.04414,1.04314,1.00,-1.02,-1.020
2255,BUY,1.04273,1.04173,1.00,1.00,1.000
2256,SELL,1.04444,1.04544,1.00,-1.08,-1.080
2257,BUY,1.04482,1.04382,1.00,-1.00,-1.000
2258,BUY,1.04387,1.04287,1.00,1.07,1.070
2259,SELL,1.04525,1.04625,1.00,-1.01,-1.010
2260,SELL,1.04622,1.04722,1.00,1.00,1.000
2261,BUY,1.04514,1.04414,1.00,1.00,1.000
2262,SELL,1.04628,1.04728,1.00,-1.01,-1.010
2263,SELL,1.04736,1.04836,1.00,-1.09,-1.090
2264,SELL,1.04839,1.04939,1.00,1.02,1.020
2265,SELL,1.04814,1.04914,1.00,1.04,1.040
2266,SELL,1.04809,1.04909,1.00,-1.06,-1.060
2267,SELL,1.04926,1.05026,1.00,-1.10,-1.100
2268,SELL,1.05032,1.05132,1.00,-1.01,-1.010
2269,SELL,1.05128,1.05228,1.00,1.01,1.010
2270,BUY,1.05027,1.04927,1.00,-1.01,-1.010
2271,BUY,1.04931,1.04831,1.00,1.03,1.030
2272,SELL,1.05034,1.05134,1.00,-1.02,-1.020
2273,BUY,1.05066,1.04966,1.00,1.00,1.000
