id,dir,entry,stop,risk,pl,R
2065,BUY,1.05649,1.05549,4.00,-4.00,-1.000
2066,BUY,1.05444,1.05351,3.72,-3.72,-1.000
2067,BUY,1.05246,1.05148,2.94,-2.97,-1.010
2068,SELL,1.05215,1.05315,3.00,-3.03,-1.010
2069,BUY,1.05242,1.05144,2.94,-2.94,-1.000
2070,BUY,1.05148,1.05048,3.00,3.00,1.000
2071,SELL,1.05259,1.05355,2.88,-4.44,-1.542
2072,SELL,1.05392,1.05492,3.00,-3.00,-1.000
2073,SELL,1.05539,1.05633,1.88,-1.88,-1.000
2074,SELL,1.05632,1.05728,1.92,2.12,1.104
2075,SELL,1.05710,1.05805,1.90,2.10,1.105
2076,BUY,1.05627,1.05527,2.00,2.00,1.000
2077,SELL,1.05727,1.05827,3.00,-3.18,-1.060
2078,SELL,1.05875,1.05975,2.00,2.44,1.220
2079,BUY,1.05735,1.05653,2.46,3.57,1.451
2080,SELL,1.05662,1.05762,3.00,-3.00,-1.000
2081,BUY,1.05689,1.05591,2.94,-2.97,-1.010
2082,BUY,1.05531,1.05431,2.00,-2.00,-1.000
2083,BUY,1.05433,1.05335,1.96,-1.98,-1.010
2084,BUY,1.05315,1.05217,1.96,2.04,1.041
2085,BUY,1.05291,1.05191,2.00,2.04,1.020
2086,SELL,1.05394,1.05493,1.98,2.02,1.020
2087,BUY,1.05281,1.05184,2.91,3.09,1.062
2088,SELL,1.05408,1.05504,2.88,-2.91,-1.010
2089,SELL,1.05564,1.05662,2.94,3.09,1.051
2090,BUY,1.05425,1.05326,2.97,3.06,1.030
2091,SELL,1.05537,1.05637,3.00,3.03,1.010
2092,BUY,1.05182,1.05083,2.97,3.03,1.020
2093,SELL,1.05394,1.05492,3.92,-3.96,-1.010
2094,BUY,1.05433,1.05336,2.91,-2.91,-1.000
2095,BUY,1.05394,1.05295,2.97,3.03,1.020
2096,SELL,1.05556,1.05656,3.00,3.00,1.000
2097,SELL,1.05590,1.05690,4.00,-4.00,-1.000
2098,BUY,1.05548,1.05452,2.88,-2.88,-1.000
2099,BUY,1.05429,1.05333,2.88,-2.88,-1.000
2100,SELL,1.05541,1.05639,2.94,-2.97,-1.010
2101,SELL,1.05661,1.05761,2.00,-2.00,-1.000
2102,SELL,1.05831,1.05930,1.98,-1.98,-1.000
2103,SELL,1.06048,1.06148,2.00,2.00,1.000
2104,SELL,1.05930,1.06029,1.98,2.02,1.020
2105,BUY,1.05828,1.05729,1.98,-2.08,-1.051
2106,BUY,1.05729,1.05629,2.00,-2.06,-1.030
2107,SELL,1.05742,1.05841,1.98,2.04,1.030
2108,BUY,1.05638,1.05540,1.96,-2.00,-1.020
2109,BUY,1.05326,1.05227,1.98,2.02,1.020
2110,BUY,1.05395,1.05296,1.98,2.08,1.051
2111,SELL,1.05531,1.05631,2.00,-2.04,-1.020
2112,SELL,1.05634,1.05731,1.94,2.06,1.062
2113,SELL,1.05785,1.05884,1.98,-1.98,-1.000
2114,SELL,1.05898,1.05998,2.00,2.00,1.000
2115,BUY,1.05795,1.05698,1.94,2.06,1.062
2116,SELL,1.05899,1.05998,2.97,3.03,1.020
2117,BUY,1.05776,1.05679,2.91,-2.91,-1.000
2118,BUY,1.05676,1.05576,3.00,3.00,1.000
2119,SELL,1.05800,1.05899,2.97,-2.97,-1.000
2120,SELL,1.05895,1.05995,3.00,-3.09,-1.030
2121,SELL,1.05995,1.06094,1.98,2.02,1.020
2122,BUY,1.05862,1.05763,2.97,-3.03,-1.020
2123,BUY,1.05716,1.05619,1.94,2.12,1.093
2124,SELL,1.05827,1.05926,1.98,2.12,1.071
2125,BUY,1.05840,1.05740,3.00,3.00,1.000
2126,SELL,1.05973,1.06072,2.97,-2.97,-1.000
2127,BUY,1.05887,1.05787,3.00,-3.06,-1.020
2128,BUY,1.05785,1.05686,1.98,-1.98,-1.000
2129,BUY,1.05680,1.05580,2.00,-2.02,-1.010
2130,SELL,1.05634,1.05734,2.00,2.00,1.000
2131,BUY,1.05534,1.05434,2.00,2.04,1.020
2132,SELL,1.05636,1.05736,2.00,2.02,1.010
2133,SELL,1.05558,1.05658,3.00,-3.00,-1.000
2134,BUY,1.05591,1.05491,2.00,-2.00,-1.000
2135,BUY,1.05486,1.05387,1.98,-2.06,-1.040
2136,BUY,1.05375,1.05276,1.98,-2.04,-1.030
2137,SELL,1.05435,1.05530,1.90,2.14,1.126
2138,BUY,1.05327,1.05228,1.98,-2.06,-1.040
2139,SELL,1.05306,1.05406,2.00,2.02,1.010
2140,BUY,1.05179,1.05085,1.88,-1.90,-1.011
2141,BUY,1.05088,1.04989,1.98,2.02,1.020
2142,BUY,1.05104,1.05005,1.98,2.02,1.020
2143,SELL,1.05333,1.05433,2.00,-2.00,-1.000
2144,SELL,1.05441,1.05538,1.94,-2.00,-1.031
2145,BUY,1.05393,1.05297,1.92,-1.96,-1.021
2146,BUY,1.05308,1.05208,2.00,2.02,1.010
2147,BUY,1.05360,1.05260,2.00,-2.00,-1.000
2148,BUY,1.05216,1.05117,1.98,2.02,1.020
2149,BUY,1.05301,1.05201,2.00,-2.00,-1.000
2150,BUY,1.05209,1.05109,2.00,2.06,1.030
2151,SELL,1.05353,1.05450,1.94,2.10,1.082
2152,BUY,1.05247,1.05148,1.98,2.04,1.030
2153,SELL,1.05350,1.05450,2.00,-2.00,-1.000
2154,BUY,1.05338,1.05241,1.94,-2.00,-1.031
2155,BUY,1.05239,1.05143,1.92,-1.92,-1.000
2156,BUY,1.05154,1.05054,2.00,-2.06,-1.030
2157,BUY,1.05054,1.04955,0.99,-0.99,-1.000
2158,BUY,1.04958,1.04859,0.99,-0.99,-1.000
2159,BUY,1.04775,1.04686,0.89,1.11,1.247
2160,BUY,1.04852,1.04755,0.97,-0.97,-1.000
2161,BUY,1.04743,1.04650,0.93,-0.96,-1.032
2162,BUY,1.04651,1.04551,1.00,1.01,1.010
2163,SELL,1.04752,1.04852,1.00,1.03,1.030
2164,SELL,1.04756,1.04856,1.00,-1.00,-1.000
2165,BUY,1.04784,1.04684,1.00,1.01,1.010
2166,BUY,1.04780,1.04681,0.99,-1.00,-1.010
2167,SELL,1.04731,1.04830,0.99,1.02,1.030
2168,BUY,1.04648,1.04548,1.00,1.03,1.030
2169,SELL,1.04751,1.04851,1.00,-1.04,-1.040
2170,SELL,1.04862,1.04962,1.00,-1.00,-1.000
2171,BUY,1.04788,1.04702,0.86,-1.06,-1.233
2172,SELL,1.04814,1.04910,0.96,1.17,1.219
2173,BUY,1.04736,1.04636,1.00,-1.01,-1.010
2174,BUY,1.04639,1.04540,0.99,-1.06,-1.071
2175,BUY,1.04546,1.04446,1.00,-1.09,-1.090
2176,BUY,1.04279,1.04187,0.92,-0.92,-1.000
2177,BUY,1.03647,1.03550,0.97,-1.00,-1.031
2178,SELL,1.03851,1.03947,0.96,-0.98,-1.021
2179,SELL,1.03951,1.04049,0.98,-0.99,-1.010
2180,SELL,1.04045,1.04144,0.99,-1.01,-1.020
2181,SELL,1.04140,1.04240,1.00,1.03,1.030
2182,BUY,1.04035,1.03937,0.98,-1.01,-1.031
2183,BUY,1.03899,1.03799,1.00,1.00,1.000
2184,SELL,1.04030,1.04130,1.00,-1.01,-1.010
2185,SELL,1.04134,1.04233,0.99,-1.05,-1.061
2186,SELL,1.03523,1.03621,0.98,-0.98,-1.000
