id,dir,entry,stop,risk,pl,R
504,BUY,1.07349,1.07249,77.00,77.00,1.000
505,BUY,1.07456,1.07356,84.00,84.84,1.010
506,BUY,1.07571,1.07471,91.00,91.91,1.010
507,BUY,1.07675,1.07575,100.00,100.00,1.000
508,BUY,1.07789,1.07689,100.00,-101.00,-1.010
509,SELL,1.07688,1.07788,100.00,-100.00,-1.000
510,SELL,1.07740,1.07840,90.00,91.80,1.020
511,SELL,1.07637,1.07737,100.00,-100.00,-1.000
512,BUY,1.07737,1.07637,90.00,-125.19,-1.391
513,SELL,1.07822,1.07922,78.00,78.78,1.010
514,SELL,1.07706,1.07806,86.00,-86.86,-1.010
515,BUY,1.07807,1.07707,78.00,-78.00,-1.000
516,SELL,1.07691,1.07791,71.00,72.42,1.020
517,SELL,1.07586,1.07686,77.00,79.31,1.030
518,SELL,1.07483,1.07583,85.00,-85.85,-1.010
519,BUY,1.07584,1.07484,77.00,77.00,1.000
520,BUY,1.07718,1.07618,84.00,84.00,1.000
521,BUY,1.07820,1.07720,91.00,-92.55,-1.017
522,BUY,1.07815,1.07715,83.00,-83.83,-1.010
523,SELL,1.07705,1.07805,75.00,-76.50,-1.020
524,BUY,1.07807,1.07707,69.00,72.45,1.050
525,BUY,1.07872,1.07772,75.00,-75.00,-1.000
526,BUY,1.07858,1.07758,68.00,-68.68,-1.010
527,BUY,1.07809,1.07709,62.00,62.00,1.000
528,SELL,1.07822,1.07922,68.00,-69.36,-1.020
529,BUY,1.07934,1.07834,62.00,62.00,1.000
530,BUY,1.08036,1.07936,67.00,-68.34,-1.020
531,SELL,1.07919,1.08019,61.00,61.00,1.000
532,SELL,1.07818,1.07918,66.00,66.00,1.000
533,SELL,1.07717,1.07817,72.00,72.72,1.010
534,SELL,1.07609,1.07709,79.00,-79.00,-1.000
535,SELL,1.07691,1.07791,72.00,73.44,1.020
536,SELL,1.07588,1.07688,78.00,-80.34,-1.030
537,BUY,1.07707,1.07607,71.00,71.00,1.000
538,SELL,1.07760,1.07860,77.00,76.23,0.990
539,BUY,1.07738,1.07638,84.00,-85.68,-1.020
540,BUY,1.07675,1.07575,77.00,-77.77,-1.010
541,SELL,1.07574,1.07674,70.00,-71.40,-1.020
542,BUY,1.07703,1.07603,63.00,63.00,1.000
543,BUY,1.07808,1.07708,69.00,69.00,1.000
544,BUY,1.07912,1.07812,75.00,-345.75,-4.610
545,SELL,1.07451,1.07551,45.00,45.00,1.000
546,SELL,1.07291,1.07391,49.00,49.98,1.020
547,SELL,1.07189,1.07289,53.00,53.53,1.010
548,SELL,1.07088,1.07188,58.00,-58.00,-1.000
549,BUY,1.07188,1.07088,53.00,-53.00,-1.000
550,SELL,1.07088,1.07188,48.00,-48.00,-1.000
551,BUY,1.07202,1.07102,44.00,-44.00,-1.000
552,SELL,1.07102,1.07202,40.00,39.60,0.990
553,SELL,1.06999,1.07099,44.00,-44.44,-1.010
554,BUY,1.07100,1.07000,40.00,40.00,1.000
555,BUY,1.07200,1.07100,43.00,43.00,1.000
556,SELL,1.07269,1.07369,47.00,-48.88,-1.040
557,BUY,1.07388,1.07288,43.00,-43.00,-1.000
558,SELL,1.07279,1.07379,39.00,-39.00,-1.000
559,BUY,1.07379,1.07279,35.00,35.35,1.010
560,BUY,1.07486,1.07386,38.00,38.76,1.020
561,BUY,1.07589,1.07489,42.00,42.84,1.020
562,BUY,1.07638,1.07538,46.00,46.46,1.010
563,BUY,1.07740,1.07640,50.00,50.00,1.000
564,BUY,1.07841,1.07741,54.00,-54.00,-1.000
565,SELL,1.07734,1.07834,49.00,49.00,1.000
566,SELL,1.07609,1.07709,54.00,-54.00,-1.000
567,BUY,1.07720,1.07620,49.00,-49.34,-1.007
568,BUY,1.07664,1.07564,44.00,44.00,1.000
569,SELL,1.07731,1.07831,48.00,48.00,1.000
570,SELL,1.07630,1.07730,53.00,82.15,1.550
571,SELL,1.07474,1.07574,60.00,60.60,1.010
572,SELL,1.07372,1.07472,65.00,-65.00,-1.000
573,BUY,1.07472,1.07372,60.00,60.60,1.010
574,BUY,1.07573,1.07473,65.00,65.00,1.000
575,BUY,1.07673,1.07573,71.00,71.71,1.010
576,BUY,1.07784,1.07684,77.00,76.46,0.993
577,SELL,1.07849,1.07949,83.00,83.83,1.010
578,BUY,1.07781,1.07681,91.00,-91.00,-1.000
579,SELL,1.07681,1.07781,83.00,-83.00,-1.000
580,BUY,1.07828,1.07728,76.00,-103.89,-1.367
581,SELL,1.07730,1.07830,66.00,66.66,1.010
582,BUY,1.07662,1.07562,72.00,72.72,1.010
583,BUY,1.07769,1.07669,79.00,79.00,1.000
584,BUY,1.07870,1.07770,86.00,86.00,1.000
585,BUY,1.07972,1.07872,93.00,93.00,1.000
586,BUY,1.08074,1.07974,100.00,-100.00,-1.000
587,SELL,1.07974,1.08074,92.00,-92.00,-1.000
588,BUY,1.08086,1.07986,84.00,84.00,1.000
589,BUY,1.08186,1.08086,92.00,92.00,1.000
590,BUY,1.08287,1.08187,100.00,100.00,1.000
591,BUY,1.08387,1.08287,100.00,-101.00,-1.010
592,SELL,1.08272,1.08372,100.00,103.00,1.030
593,SELL,1.08159,1.08259,100.00,100.00,1.000
594,SELL,1.08028,1.08128,100.00,-101.00,-1.010
595,BUY,1.08110,1.08010,100.00,-102.00,-1.020
596,SELL,1.07991,1.08091,100.00,-100.00,-1.000
597,BUY,1.08079,1.07979,91.00,91.00,1.000
598,SELL,1.08135,1.08235,100.00,100.00,1.000
599,SELL,1.08022,1.08122,100.00,-101.00,-1.010
600,BUY,1.08123,1.08023,100.00,-100.00,-1.000
601,SELL,1.08023,1.08123,90.00,-90.00,-1.000
602,SELL,1.08060,1.08160,82.00,-82.00,-1.000
603,BUY,1.08160,1.08060,75.00,73.42,0.979
604,SELL,1.08234,1.08334,81.00,-81.00,-1.000
605,SELL,1.08342,1.08442,74.00,-74.00,-1.000
606,BUY,1.08442,1.08342,67.00,67.00,1.000
607,BUY,1.08562,1.08462,73.00,94.17,1.290
