id,dir,entry,stop,risk,pl,R
2135,BUY,1.11558,1.11458,100.00,106.00,1.060
2136,BUY,1.11561,1.11461,100.00,102.00,1.020
2137,SELL,1.11663,1.11763,100.00,-103.00,-1.030
2138,SELL,1.11761,1.11861,100.00,-100.00,-1.000
2139,SELL,1.11857,1.11957,100.00,101.00,1.010
2140,BUY,1.11745,1.11645,100.00,104.00,1.040
2141,BUY,1.11837,1.11737,100.00,-101.00,-1.010
2142,BUY,1.11696,1.11596,100.00,-104.00,-1.040
2143,BUY,1.11564,1.11464,100.00,101.00,1.010
2144,BUY,1.11569,1.11469,100.00,-102.00,-1.020
2145,SELL,1.11576,1.11676,100.00,-104.00,-1.040
2146,SELL,1.11675,1.11775,100.00,101.00,1.010
2147,BUY,1.11519,1.11419,100.00,-102.00,-1.020
2148,BUY,1.11382,1.11282,100.00,-101.00,-1.010
2149,BUY,1.11285,1.11185,100.00,102.00,1.020
2150,SELL,1.11387,1.11487,100.00,100.00,1.000
2151,BUY,1.11287,1.11187,100.00,-101.00,-1.010
2152,BUY,1.11192,1.11092,100.00,-105.00,-1.050
2153,BUY,1.11092,1.10992,100.00,-103.00,-1.030
2154,SELL,1.11020,1.11120,100.00,-101.00,-1.010
2155,SELL,1.11117,1.11217,100.00,-107.00,-1.070
2156,BUY,1.11221,1.11121,100.00,-133.00,-1.330
2157,SELL,1.11214,1.11314,100.00,100.00,1.000
2158,BUY,1.11112,1.11012,100.00,-102.00,-1.020
2159,BUY,1.10974,1.10874,100.00,-102.00,-1.020
2160,BUY,1.10892,1.10792,100.00,-100.00,-1.000
2161,BUY,1.10799,1.10699,100.00,-105.00,-1.050
2162,BUY,1.10697,1.10597,100.00,102.00,1.020
2163,SELL,1.10799,1.10899,100.00,-100.00,-1.000
2164,SELL,1.10894,1.10994,100.00,-102.00,-1.020
2165,SELL,1.10992,1.11092,100.00,-100.00,-1.000
2166,SELL,1.11088,1.11188,100.00,-100.00,-1.000
2167,SELL,1.11183,1.11283,100.00,-101.00,-1.010
2168,BUY,1.11261,1.11161,100.00,102.00,1.020
2169,SELL,1.11363,1.11463,100.00,-101.00,-1.010
2170,SELL,1.11485,1.11585,100.00,-101.00,-1.010
2171,SELL,1.11605,1.11705,100.00,-103.00,-1.030
2172,SELL,1.11726,1.11826,91.00,91.00,1.000
2173,BUY,1.11626,1.11526,100.00,-100.00,-1.000
2174,SELL,1.11568,1.11668,90.00,99.00,1.100
2175,BUY,1.11433,1.11333,100.00,-102.00,-1.020
2176,BUY,1.11335,1.11235,90.00,-90.00,-1.000
2177,BUY,1.11230,1.11130,82.00,82.00,1.000
2178,SELL,1.11330,1.11430,89.00,89.00,1.000
2179,BUY,1.11230,1.11130,100.00,100.00,1.000
2180,SELL,1.11330,1.11430,100.00,-102.00,-1.020
2181,SELL,1.11427,1.11527,100.00,-100.00,-1.000
2182,BUY,1.11488,1.11388,88.00,88.00,1.000
2183,SELL,1.11612,1.11712,100.00,-104.00,-1.040
2184,BUY,1.11648,1.11548,87.00,88.74,1.020
2185,SELL,1.11755,1.11855,94.00,94.00,1.000
2186,BUY,1.11652,1.11552,100.00,-104.00,-1.040
2187,BUY,1.11548,1.11448,93.00,93.00,1.000
2188,SELL,1.11648,1.11748,100.00,100.00,1.000
2189,SELL,1.11605,1.11705,100.00,-102.00,-1.020
2190,SELL,1.11717,1.11817,100.00,100.00,1.000
2191,BUY,1.11617,1.11517,100.00,-104.00,-1.040
2192,BUY,1.11516,1.11416,100.00,-100.00,-1.000
2193,BUY,1.11410,1.11310,92.00,94.76,1.030
2194,SELL,1.11520,1.11620,100.00,100.00,1.000
2195,BUY,1.11420,1.11320,100.00,107.00,1.070
2196,SELL,1.11527,1.11627,100.00,-103.00,-1.030
2197,SELL,1.11625,1.11725,100.00,-102.00,-1.020
2198,SELL,1.11722,1.11822,100.00,100.00,1.000
2199,BUY,1.11622,1.11522,100.00,-102.70,-1.027
2200,BUY,1.11524,1.11424,100.00,-100.00,-1.000
2201,BUY,1.11429,1.11329,92.00,-137.08,-1.490
2202,BUY,1.11291,1.11191,80.00,-82.40,-1.030
2203,BUY,1.11193,1.11093,73.00,-75.92,-1.040
2204,BUY,1.11093,1.10993,67.00,-67.00,-1.000
2205,BUY,1.10997,1.10897,61.00,-63.44,-1.040
2206,BUY,1.10900,1.10800,56.00,56.56,1.010
2207,SELL,1.11022,1.11122,61.00,-62.83,-1.030
2208,SELL,1.11120,1.11220,55.00,-55.00,-1.000
2209,SELL,1.11233,1.11333,50.00,51.00,1.020
2210,BUY,1.11115,1.11015,55.00,55.55,1.010
2211,SELL,1.11216,1.11316,59.00,-59.00,-1.000
2212,SELL,1.11312,1.11412,54.00,54.54,1.010
2213,BUY,1.11211,1.11111,59.00,60.18,1.020
2214,BUY,1.11259,1.11159,64.00,-65.92,-1.030
2215,BUY,1.11161,1.11061,59.00,59.00,1.000
2216,SELL,1.11272,1.11372,64.00,-65.92,-1.030
2217,SELL,1.11380,1.11480,58.00,58.00,1.000
2218,BUY,1.11280,1.11180,63.00,-63.00,-1.000
2219,SELL,1.11227,1.11327,58.00,58.00,1.000
2220,BUY,1.11127,1.11027,63.00,63.82,1.013
2221,SELL,1.11244,1.11344,68.00,-70.04,-1.030
2222,SELL,1.11343,1.11443,62.00,-62.00,-1.000
2223,SELL,1.11440,1.11540,57.00,58.14,1.020
2224,BUY,1.11322,1.11222,62.00,-63.24,-1.020
2225,SELL,1.11278,1.11378,56.00,-56.00,-1.000
2226,SELL,1.11373,1.11473,51.00,-52.53,-1.030
2227,SELL,1.11470,1.11570,47.00,47.94,1.020
2228,BUY,1.11368,1.11268,51.00,52.02,1.020
2229,SELL,1.11488,1.11588,55.00,-55.55,-1.010
2230,SELL,1.11584,1.11684,51.00,51.00,1.000
2231,BUY,1.11484,1.11384,55.00,55.55,1.010
2232,SELL,1.11586,1.11686,60.00,-60.00,-1.000
2233,SELL,1.11698,1.11798,55.00,-55.00,-1.000
2234,BUY,1.11801,1.11701,50.00,50.00,1.000
2235,BUY,1.11881,1.11781,54.00,54.00,1.000
2236,SELL,1.11919,1.12019,59.00,60.77,1.030
2237,BUY,1.11804,1.11704,64.00,65.28,1.020
2238,SELL,1.11913,1.12013,69.00,-71.07,-1.030
2239,SELL,1.12013,1.12113,63.00,-63.00,-1.000
2240,SELL,1.12102,1.12202,58.00,59.16,1.020
2241,BUY,1.12000,1.11900,63.00,-68.04,-1.080
2242,BUY,1.11896,1.11796,57.00,-57.00,-1.000
2243,BUY,1.11800,1.11700,52.00,-56.16,-1.080
2244,BUY,1.11695,1.11595,48.00,-50.88,-1.060
2245,BUY,1.11595,1.11495,43.00,-43.43,-1.010
2246,BUY,1.11499,1.11399,40.00,-40.00,-1.000
2247,BUY,1.11394,1.11294,36.00,-36.72,-1.020
2248,BUY,1.11286,1.11186,33.00,33.00,1.000
2249,BUY,1.11336,1.11236,36.00,35.24,0.979
2250,BUY,1.11530,1.11430,39.00,-39.00,-1.000
2251,BUY,1.11436,1.11336,36.00,-36.00,-1.000
2252,BUY,1.11347,1.11247,33.00,33.00,1.000
2253,SELL,1.11447,1.11547,35.00,-35.70,-1.020
2254,SELL,1.11544,1.11644,32.00,-32.32,-1.010
2255,SELL,1.11652,1.11752,30.00,31.50,1.050
2256,BUY,1.11547,1.11447,32.00,-33.92,-1.060
2257,BUY,1.11446,1.11346,29.00,29.58,1.020
2258,BUY,1.11511,1.11411,32.00,-32.64,-1.020
2259,BUY,1.11414,1.11314,29.00,29.58,1.020
2260,SELL,1.11516,1.11616,32.00,32.00,1.000
2261,BUY,1.11412,1.11312,34.00,-34.34,-1.010
2262,BUY,1.11288,1.11188,32.00,32.00,1.000
2263,SELL,1.11388,1.11488,34.00,-34.34,-1.010
2264,SELL,1.11484,1.11584,31.00,-31.00,-1.000
2265,SELL,1.11604,1.11704,29.00,-29.58,-1.020
2266,SELL,1.11699,1.11799,26.00,-26.00,-1.000
2267,SELL,1.11795,1.11895,24.00,-24.24,-1.010
2268,BUY,1.11858,1.11758,22.00,-22.44,-1.020
2269,BUY,1.11762,1.11662,20.00,-20.00,-1.000
2270,SELL,1.11722,1.11822,18.00,-18.00,-1.000
2271,BUY,1.11784,1.11684,17.00,-17.12,-1.007
2272,SELL,1.11727,1.11827,15.00,15.00,1.000
2273,BUY,1.11615,1.11515,16.00,16.16,1.010
2274,SELL,1.11716,1.11816,18.00,27.90,1.550
2275,BUY,1.11561,1.11461,20.00,-22.00,-1.100
2276,BUY,1.11457,1.11357,18.00,-18.18,-1.010
2277,BUY,1.11344,1.11244,17.00,17.34,1.020
2278,SELL,1.11446,1.11546,18.00,-18.00,-1.000
2279,SELL,1.11571,1.11671,17.00,-18.02,-1.060
2280,SELL,1.11672,1.11772,15.00,15.00,1.000
2281,SELL,1.11592,1.11692,17.00,-17.68,-1.040
2282,SELL,1.11629,1.11729,15.00,-15.00,-1.000
2283,SELL,1.11725,1.11825,14.00,-14.28,-1.020
2284,SELL,1.11822,1.11922,12.00,-12.00,-1.000
2285,SELL,1.11918,1.12018,11.00,-11.11,-1.010
2286,BUY,1.11959,1.11859,10.00,-10.00,-1.000
2287,BUY,1.11863,1.11763,10.00,-10.40,-1.040
2288,BUY,1.11763,1.11663,9.00,9.00,1.000
2289,SELL,1.11863,1.11963,10.00,10.40,1.040
2290,BUY,1.11759,1.11659,10.00,-10.40,-1.040
2291,BUY,1.11644,1.11544,10.00,-10.00,-1.000
2292,BUY,1.11549,1.11449,9.00,9.00,1.000
2293,SELL,1.11656,1.11756,9.00,-9.27,-1.030
2294,SELL,1.11753,1.11853,9.00,-9.00,-1.000
2295,SELL,1.11848,1.11948,8.00,-8.08,-1.010
2296,SELL,1.11945,1.12045,7.00,-7.14,-1.020
2297,SELL,1.12042,1.12142,7.00,7.00,1.000
2298,BUY,1.11937,1.11837,7.00,-7.00,-1.000
2299,BUY,1.11841,1.11741,7.00,7.00,1.000
2300,SELL,1.11962,1.12062,7.00,7.35,1.050
2301,BUY,1.11857,1.11757,8.00,-8.00,-1.000
2302,BUY,1.11761,1.11661,7.00,-7.00,-1.000
2303,BUY,1.11649,1.11549,7.00,-7.00,-1.000
2304,BUY,1.11554,1.11454,6.00,-6.06,-1.010
2305,BUY,1.11431,1.11331,5.00,5.10,1.020
2306,SELL,1.11533,1.11633,6.00,-6.12,-1.020
2307,SELL,1.11631,1.11731,5.00,5.10,1.020
2308,BUY,1.11529,1.11429,6.00,-6.00,-1.000
2309,BUY,1.11434,1.11334,5.00,5.10,1.020
2310,SELL,1.11578,1.11678,6.00,6.24,1.040
2311,BUY,1.11474,1.11374,6.00,-6.12,-1.020
2312,BUY,1.11398,1.11298,6.00,-6.00,-1.000
2313,BUY,1.11303,1.11203,5.00,-5.00,-1.000
2314,BUY,1.11208,1.11108,5.00,5.00,1.000
2315,SELL,1.11308,1.11408,5.00,-5.05,-1.010
2316,BUY,1.11278,1.11178,5.00,5.00,1.000
2317,SELL,1.11400,1.11500,5.00,5.10,1.020
2318,BUY,1.11298,1.11198,6.00,-6.24,-1.040
2319,BUY,1.11198,1.11098,5.00,-5.15,-1.030
2320,BUY,1.11102,1.11002,5.00,-5.05,-1.010
2321,BUY,1.11007,1.10907,4.00,4.08,1.020
2322,SELL,1.11110,1.11210,5.00,5.10,1.020
2323,BUY,1.11008,1.10908,5.00,-5.05,-1.010
2324,SELL,1.10930,1.11030,5.00,5.00,1.000
2325,BUY,1.10830,1.10730,5.00,-5.00,-1.000
2326,SELL,1.10770,1.10870,5.00,5.45,1.090
2327,BUY,1.10661,1.10561,5.00,-5.10,-1.020
2328,BUY,1.10601,1.10501,5.00,5.15,1.030
2329,SELL,1.10777,1.10877,5.00,5.00,1.000
2330,BUY,1.10677,1.10577,6.00,-6.06,-1.010
2331,BUY,1.10575,1.10475,5.00,-5.00,-1.000
2332,SELL,1.10522,1.10622,5.00,-5.00,-1.000
2333,SELL,1.10617,1.10717,4.00,-4.00,-1.000
2334,SELL,1.10761,1.10861,4.00,4.00,1.000
2335,SELL,1.10670,1.10770,4.00,4.12,1.030
2336,BUY,1.10549,1.10449,5.00,5.00,1.000
2337,SELL,1.10666,1.10766,5.00,-5.00,-1.000
2338,SELL,1.10760,1.10860,5.00,5.00,1.000
2339,BUY,1.10660,1.10560,5.00,5.00,1.000
2340,SELL,1.10760,1.10860,5.00,5.05,1.010
2341,SELL,1.10698,1.10798,6.00,6.24,1.040
2342,BUY,1.10585,1.10485,6.00,-6.18,-1.030
2343,SELL,1.10532,1.10632,6.00,6.12,1.020
2344,BUY,1.10430,1.10330,6.00,-6.00,-1.000
2345,BUY,1.10335,1.10235,6.00,6.18,1.030
2346,SELL,1.10458,1.10558,6.00,5.88,0.980
2347,BUY,1.10357,1.10257,7.00,-7.00,-1.000
2348,SELL,1.10319,1.10419,6.00,-6.06,-1.010
2349,SELL,1.10416,1.10516,6.00,6.00,1.000
2350,BUY,1.10309,1.10209,6.00,6.12,1.020
2351,SELL,1.10424,1.10524,7.00,7.00,1.000
2352,SELL,1.10362,1.10462,7.00,8.61,1.230
2353,SELL,1.10243,1.10343,8.00,-8.08,-1.010
2354,SELL,1.10230,1.10330,7.00,-7.07,-1.010
2355,SELL,1.10308,1.10408,7.00,7.14,1.020
2356,BUY,1.10206,1.10106,7.00,-7.00,-1.000
2357,BUY,1.10110,1.10010,7.00,7.07,1.010
2358,SELL,1.10216,1.10316,7.00,-7.63,-1.090
2359,SELL,1.10330,1.10430,7.00,7.00,1.000
2360,BUY,1.10222,1.10122,7.00,7.00,1.000
2361,SELL,1.10335,1.10435,8.00,22.64,2.830
2362,BUY,1.10052,1.09952,10.00,-10.40,-1.040
2363,BUY,1.09659,1.09559,9.00,9.27,1.030
2364,BUY,1.09699,1.09599,10.00,10.30,1.030
2365,SELL,1.09802,1.09902,11.00,11.11,1.010
2366,BUY,1.09701,1.09601,12.00,-12.00,-1.000
2367,BUY,1.09605,1.09505,11.00,11.33,1.030
2368,SELL,1.09729,1.09829,12.00,12.36,1.030
2369,BUY,1.09626,1.09526,13.00,13.26,1.020
2370,SELL,1.09728,1.09828,14.00,14.28,1.020
2371,BUY,1.09626,1.09526,15.00,-15.60,-1.040
2372,SELL,1.09560,1.09660,14.00,-14.00,-1.000
2373,BUY,1.09641,1.09541,13.00,13.00,1.000
2374,SELL,1.09720,1.09820,14.00,-14.28,-1.020
2375,SELL,1.09664,1.09764,13.00,-13.39,-1.030
2376,SELL,1.09763,1.09863,11.00,11.33,1.030
2377,SELL,1.09699,1.09799,12.00,12.00,1.000
2378,BUY,1.09598,1.09498,13.00,13.13,1.010
2379,BUY,1.09658,1.09558,15.00,15.15,1.010
2380,SELL,1.09759,1.09859,16.00,16.00,1.000
2381,BUY,1.09659,1.09559,17.00,-17.51,-1.030
2382,BUY,1.09560,1.09460,16.00,16.00,1.000
2383,SELL,1.09671,1.09771,17.00,-17.00,-1.000
2384,SELL,1.09797,1.09897,16.00,16.32,1.020
2385,BUY,1.09695,1.09595,17.00,-19.16,-1.127
2386,SELL,1.09712,1.09812,15.00,-15.15,-1.010
2387,SELL,1.09836,1.09936,14.00,14.00,1.000
2388,SELL,1.09771,1.09871,15.00,-15.15,-1.010
2389,SELL,1.09864,1.09964,14.00,-14.14,-1.010
2390,SELL,1.09970,1.10070,13.00,13.13,1.010
2391,BUY,1.09873,1.09773,14.00,-14.28,-1.020
2392,BUY,1.09758,1.09658,13.00,-13.13,-1.010
2393,BUY,1.09625,1.09525,11.00,11.11,1.010
2394,SELL,1.09746,1.09846,12.00,11.88,0.990
2395,SELL,1.09661,1.09761,13.00,-13.00,-1.000
2396,SELL,1.09756,1.09856,12.00,12.00,1.000
2397,BUY,1.09599,1.09499,13.00,13.52,1.040
2398,BUY,1.09640,1.09540,15.00,-15.00,-1.000
2399,BUY,1.09543,1.09443,13.00,-13.00,-1.000
2400,BUY,1.09448,1.09348,12.00,12.12,1.010
2401,BUY,1.09506,1.09406,13.00,-13.26,-1.020
2402,BUY,1.09409,1.09309,12.00,-12.25,-1.021
2403,BUY,1.09297,1.09197,11.00,-16.06,-1.460
2404,BUY,1.09197,1.09097,10.00,-11.80,-1.180
2405,SELL,1.09541,1.09641,9.00,9.00,1.000
2406,BUY,1.09411,1.09311,9.00,-9.00,-1.000
2407,BUY,1.09305,1.09205,9.00,9.27,1.030
2408,SELL,1.09408,1.09508,9.00,9.09,1.010
2409,BUY,1.09305,1.09205,10.00,-10.00,-1.000
2410,BUY,1.09195,1.09095,9.00,9.00,1.000
2411,SELL,1.09295,1.09395,10.00,10.40,1.040
2412,BUY,1.09186,1.09086,11.00,-11.11,-1.010
2413,BUY,1.09085,1.08985,10.00,10.00,1.000
2414,SELL,1.09185,1.09285,11.00,-11.00,-1.000
2415,SELL,1.09362,1.09462,10.00,-10.00,-1.000
2416,SELL,1.09478,1.09578,9.00,9.00,1.000
2417,BUY,1.09328,1.09228,10.00,11.70,1.170
2418,SELL,1.09445,1.09545,11.00,11.00,1.000
2419,BUY,1.09345,1.09245,12.00,12.00,1.000
2420,SELL,1.09445,1.09545,13.00,13.26,1.020
2421,SELL,1.09370,1.09470,14.00,14.14,1.010
2422,BUY,1.09205,1.09105,15.00,15.00,1.000
2423,BUY,1.09270,1.09170,17.00,-17.17,-1.010
2424,BUY,1.09161,1.09061,15.00,-15.30,-1.020
2425,BUY,1.09064,1.08964,14.00,14.42,1.030
2426,SELL,1.09167,1.09267,15.00,-15.15,-1.010
2427,SELL,1.09263,1.09363,14.00,14.42,1.030
2428,BUY,1.09160,1.09060,15.00,-15.00,-1.000
2429,BUY,1.09066,1.08966,14.00,-14.14,-1.010
2430,BUY,1.08961,1.08861,12.00,12.12,1.010
2431,SELL,1.09084,1.09184,13.00,13.00,1.000
2432,BUY,1.08871,1.08771,15.00,15.00,1.000
2433,SELL,1.08976,1.09076,16.00,-16.32,-1.020
2434,SELL,1.09092,1.09192,15.00,15.45,1.030
2435,SELL,1.09024,1.09124,16.00,-16.00,-1.000
2436,BUY,1.09091,1.08991,14.00,-14.28,-1.020
2437,SELL,1.09040,1.09140,13.00,13.39,1.030
2438,BUY,1.08937,1.08837,14.00,-14.00,-1.000
2439,BUY,1.08842,1.08742,13.00,13.43,1.033
2440,SELL,1.08946,1.09046,14.00,15.40,1.100
2441,BUY,1.08836,1.08736,16.00,16.00,1.000
2442,BUY,1.08857,1.08757,17.00,-17.00,-1.000
2443,SELL,1.08806,1.08906,16.00,-16.00,-1.000
2444,SELL,1.08924,1.09024,14.00,14.00,1.000
2445,BUY,1.08822,1.08722,15.00,-15.00,-1.000
2446,BUY,1.08726,1.08626,14.00,-14.00,-1.000
2447,SELL,1.08579,1.08679,13.00,-14.04,-1.080
2448,SELL,1.08596,1.08696,12.00,-13.44,-1.120
2449,SELL,1.08623,1.08723,11.00,-11.77,-1.070
2450,SELL,1.08688,1.08788,10.00,10.00,1.000
2451,SELL,1.08635,1.08735,10.00,10.10,1.010
2452,BUY,1.08506,1.08406,11.00,11.11,1.010
2453,SELL,1.08607,1.08707,12.00,-12.00,-1.000
2454,SELL,1.08697,1.08797,11.00,17.82,1.620
2455,BUY,1.08535,1.08435,13.00,-14.17,-1.090
2456,BUY,1.08425,1.08325,12.00,-12.24,-1.020
2457,BUY,1.08329,1.08229,10.00,-10.10,-1.010
2458,BUY,1.08165,1.08065,10.00,10.00,1.000
2459,SELL,1.08274,1.08374,10.00,10.30,1.030
2460,BUY,1.08171,1.08071,11.00,11.88,1.080
2461,SELL,1.08279,1.08379,12.00,12.12,1.010
2462,BUY,1.08178,1.08078,13.00,13.13,1.010
2463,SELL,1.08279,1.08379,15.00,-15.30,-1.020
2464,SELL,1.08375,1.08475,13.00,13.00,1.000
2465,BUY,1.08230,1.08130,14.00,13.90,0.993
2466,SELL,1.08440,1.08540,16.00,-16.00,-1.000
2467,SELL,1.08533,1.08633,14.00,-14.28,-1.020
2468,BUY,1.08524,1.08424,13.00,13.52,1.040
2469,SELL,1.08640,1.08740,14.00,14.00,1.000
2470,BUY,1.08540,1.08440,15.00,15.15,1.010
2471,SELL,1.08664,1.08764,17.00,16.83,0.990
2472,BUY,1.08526,1.08426,18.00,-18.18,-1.010
2473,BUY,1.08429,1.08329,17.00,-17.00,-1.000
2474,BUY,1.08319,1.08219,15.00,-15.15,-1.010
2475,BUY,1.08195,1.08095,14.00,13.90,0.993
2476,SELL,1.08336,1.08436,15.00,15.00,1.000
2477,BUY,1.08203,1.08103,16.00,-16.64,-1.040
2478,BUY,1.08089,1.07989,15.00,-15.45,-1.030
2479,BUY,1.07968,1.07868,14.00,-14.10,-1.007
2480,BUY,1.07873,1.07773,12.00,-12.00,-1.000
2481,BUY,1.07734,1.07634,11.00,-11.22,-1.020
2482,BUY,1.07637,1.07537,10.00,10.20,1.020
2483,SELL,1.07739,1.07839,11.00,-11.77,-1.070
2484,SELL,1.07854,1.07954,10.00,10.20,1.020
2485,SELL,1.07761,1.07861,11.00,-11.11,-1.010
2486,SELL,1.07857,1.07957,10.00,10.40,1.040
2487,BUY,1.07750,1.07650,11.00,12.32,1.120
2488,SELL,1.07862,1.07962,12.00,-12.12,-1.010
2489,SELL,1.07945,1.08045,11.00,-11.11,-1.010
2490,SELL,1.08040,1.08140,10.00,10.00,1.000
2491,BUY,1.07927,1.07827,11.00,11.22,1.020
2492,BUY,1.07990,1.07890,12.00,-12.24,-1.020
2493,BUY,1.07957,1.07857,11.00,11.00,1.000
2494,SELL,1.08076,1.08176,12.00,12.36,1.030
2495,SELL,1.08005,1.08105,13.00,-13.65,-1.050
2496,BUY,1.08067,1.07967,12.00,-12.00,-1.000
2497,SELL,1.08007,1.08107,11.00,-11.00,-1.000
2498,SELL,1.08145,1.08245,10.00,-10.00,-1.000
2499,SELL,1.08222,1.08322,9.00,-9.09,-1.010
2500,SELL,1.08317,1.08417,8.00,8.00,1.000
2501,BUY,1.08217,1.08117,9.00,9.00,1.000
2502,SELL,1.08321,1.08421,9.00,9.00,1.000
2503,BUY,1.08202,1.08102,10.00,-10.30,-1.030
2504,BUY,1.08060,1.07960,9.00,-9.00,-1.000
2505,BUY,1.07918,1.07818,9.00,9.00,1.000
2506,SELL,1.08019,1.08119,9.00,-9.00,-1.000
2507,SELL,1.08126,1.08226,9.00,-9.18,-1.020
2508,BUY,1.08210,1.08110,8.00,-8.00,-1.000
2509,SELL,1.08142,1.08242,7.00,-7.28,-1.040
2510,SELL,1.08241,1.08341,6.00,6.00,1.000
2511,BUY,1.08141,1.08041,7.00,-7.00,-1.000
2512,SELL,1.08073,1.08173,6.00,6.24,1.040
2513,SELL,1.08015,1.08115,7.00,7.07,1.010
2514,BUY,1.07914,1.07814,7.00,-7.00,-1.000
2515,BUY,1.07800,1.07700,7.00,-7.00,-1.000
2516,SELL,1.07769,1.07869,6.00,-6.06,-1.010
2517,SELL,1.07864,1.07964,6.00,-12.18,-2.030
2518,SELL,1.08021,1.08121,5.00,5.00,1.000
2519,BUY,1.07921,1.07821,5.00,5.00,1.000
2520,SELL,1.08021,1.08121,6.00,-6.00,-1.000
2521,SELL,1.08106,1.08206,5.00,5.10,1.020
2522,BUY,1.08002,1.07902,5.00,-5.10,-1.020
2523,BUY,1.07904,1.07804,5.00,5.05,1.010
2524,SELL,1.08005,1.08105,5.00,-5.00,-1.000
2525,SELL,1.08100,1.08200,5.00,-5.00,-1.000
2526,BUY,1.08232,1.08132,5.00,-5.20,-1.040
2527,BUY,1.08201,1.08101,4.00,4.09,1.023
2528,SELL,1.08304,1.08404,4.00,-4.28,-1.070
2529,SELL,1.08410,1.08510,4.00,-4.12,-1.030
2530,SELL,1.08508,1.08608,4.00,4.16,1.040
2531,BUY,1.08393,1.08293,4.00,-4.08,-1.020
2532,BUY,1.08241,1.08141,4.00,-4.16,-1.040
2533,BUY,1.08181,1.08081,3.00,-3.00,-1.000
2534,SELL,1.08126,1.08226,3.00,-3.00,-1.000
2535,SELL,1.08251,1.08351,3.00,-3.00,-1.000
2536,SELL,1.08346,1.08446,3.00,-3.00,-1.000
2537,SELL,1.08442,1.08542,2.00,-2.06,-1.030
2538,BUY,1.08499,1.08399,2.00,2.08,1.040
2539,SELL,1.08603,1.08703,2.00,-2.02,-1.010
2540,BUY,1.08667,1.08567,2.00,-2.02,-1.010
2541,BUY,1.08573,1.08473,2.00,-2.04,-1.020
2542,SELL,1.08497,1.08597,2.00,-2.00,-1.000
2543,SELL,1.08617,1.08717,2.00,2.02,1.010
2544,BUY,1.08516,1.08416,2.00,2.00,1.000
2545,SELL,1.08616,1.08716,2.00,-2.04,-1.020
2546,SELL,1.08734,1.08834,2.00,2.02,1.010
2547,BUY,1.08606,1.08506,2.00,2.02,1.010
2548,SELL,1.08742,1.08842,2.00,-2.00,-1.000
2549,SELL,1.08837,1.08937,2.00,2.00,1.000
2550,SELL,1.08778,1.08878,2.00,-2.02,-1.010
2551,SELL,1.08872,1.08972,2.00,2.06,1.030
2552,BUY,1.08769,1.08669,2.00,-2.14,-1.070
2553,BUY,1.08667,1.08567,2.00,-2.02,-1.010
2554,BUY,1.08570,1.08470,2.00,2.06,1.030
2555,SELL,1.08684,1.08784,2.00,2.08,1.040
2556,BUY,1.08580,1.08480,2.00,-2.00,-1.000
2557,BUY,1.08484,1.08384,2.00,2.04,1.020
2558,SELL,1.08586,1.08686,2.00,-2.00,-1.000
2559,SELL,1.08689,1.08789,2.00,-2.00,-1.000
2560,BUY,1.08691,1.08591,2.00,-2.04,-1.020
2561,SELL,1.08607,1.08707,2.00,-2.00,-1.000
2562,BUY,1.08661,1.08561,1.00,1.11,1.110
2563,SELL,1.08772,1.08872,1.00,-1.17,-1.170
2564,SELL,1.08947,1.09047,1.00,-1.02,-1.020
2565,SELL,1.09044,1.09144,1.00,1.00,1.000
2566,BUY,1.08944,1.08844,1.00,-1.03,-1.030
2567,BUY,1.08839,1.08739,1.00,-1.03,-1.030
2568,BUY,1.08741,1.08641,1.00,-1.01,-1.010
2569,BUY,1.08644,1.08544,1.00,-1.05,-1.050
2570,BUY,1.08544,1.08444,1.00,-1.00,-1.000
2571,BUY,1.08419,1.08319,1.00,-1.00,-1.000
2572,BUY,1.08325,1.08225,1.00,4.29,4.290
2573,SELL,1.08787,1.08887,1.00,-1.00,-1.000
2574,SELL,1.08882,1.08982,1.00,-1.00,-1.000
2575,SELL,1.08977,1.09077,1.00,1.01,1.010
2576,BUY,1.08876,1.08776,1.00,1.00,1.000
2577,SELL,1.09006,1.09106,1.00,1.00,1.000
2578,SELL,1.08942,1.09042,1.00,-1.00,-1.000
2579,SELL,1.09070,1.09170,1.00,1.00,1.000
2580,BUY,1.08956,1.08856,1.00,1.01,1.010
2581,SELL,1.09057,1.09157,1.00,1.00,1.000
2582,BUY,1.08957,1.08857,1.00,-1.03,-1.030
2583,BUY,1.08851,1.08751,1.00,-1.02,-1.020
2584,BUY,1.08822,1.08722,1.00,1.00,1.000
2585,SELL,1.08939,1.09039,1.00,-1.01,-1.010
2586,SELL,1.09035,1.09135,1.00,1.08,1.080
2587,BUY,1.08908,1.08808,1.00,1.00,1.000
2588,SELL,1.09008,1.09108,1.00,-1.02,-1.020
2589,BUY,1.09070,1.08970,1.00,1.05,1.050
2590,SELL,1.09182,1.09282,1.00,-1.00,-1.000
2591,BUY,1.09299,1.09199,1.00,-1.01,-1.010
2592,BUY,1.09203,1.09103,1.00,1.00,1.000
2593,SELL,1.09329,1.09429,1.00,1.00,1.000
2594,BUY,1.09229,1.09129,1.00,-1.04,-1.040
2595,BUY,1.09129,1.09029,1.00,-1.03,-1.030
2596,BUY,1.08942,1.08842,1.00,-1.05,-1.050
2597,SELL,1.08973,1.09073,1.00,1.04,1.040
2598,SELL,1.08904,1.09004,1.00,1.03,1.030
